initiator_weights,responder_weights,preference_conflict,minimax_selected,canonical_selected,minimum_total_selected,initiator_selected,responder_selected,minimax_maximum_regret,canonical_first_safe_maximum_regret,canonical_first_safe_fairness_gain,minimum_total_cost_maximum_regret,minimum_total_cost_fairness_gain,initiator_minimum_cost_maximum_regret,initiator_minimum_cost_fairness_gain,responder_minimum_cost_maximum_regret,responder_minimum_cost_fairness_gain
4000/0/6000,1000/7000/2000,False,S04,S00,S04,S04,S04,0E-28,0.6994152046783625730994152047,0.6994152046783625730994152047,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,1000/8000/1000,False,S04,S00,S04,S04,S04,0E-28,0.7049707602339181286549707602,0.7049707602339181286549707602,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,1000/9000/0,False,S04,S00,S04,S04,S04,0E-28,0.7105263157894736842105263158,0.7105263157894736842105263158,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,2000/0/8000,False,S04,S00,S04,S04,S04,0E-28,0.4877192982456140350877192982,0.4877192982456140350877192982,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,2000/1000/7000,False,S04,S00,S04,S04,S04,0E-28,0.4932748538011695906432748538,0.4932748538011695906432748538,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,2000/2000/6000,False,S04,S00,S04,S04,S04,0E-28,0.4988304093567251461988304094,0.4988304093567251461988304094,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,2000/3000/5000,False,S04,S00,S04,S04,S04,0E-28,0.5043859649122807017543859649,0.5043859649122807017543859649,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,2000/4000/4000,False,S04,S00,S04,S04,S04,0E-28,0.5099415204678362573099415205,0.5099415204678362573099415205,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,2000/5000/3000,False,S04,S00,S04,S04,S04,0E-28,0.5154970760233918128654970760,0.5154970760233918128654970760,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,2000/6000/2000,False,S04,S00,S04,S04,S04,0E-28,0.5210526315789473684210526316,0.5210526315789473684210526316,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,2000/7000/1000,False,S04,S00,S04,S04,S04,0E-28,0.5266081871345029239766081871,0.5266081871345029239766081871,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,2000/8000/0,False,S04,S00,S04,S04,S04,0E-28,0.5321637426900584795321637427,0.5321637426900584795321637427,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,3000/0/7000,False,S04,S00,S04,S04,S04,0E-28,0.3149122807017543859649122807,0.3149122807017543859649122807,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,3000/1000/6000,False,S04,S00,S04,S04,S04,0E-28,0.3204678362573099415204678363,0.3204678362573099415204678363,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,3000/2000/5000,False,S04,S00,S04,S04,S04,0E-28,0.3260233918128654970760233918,0.3260233918128654970760233918,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,3000/3000/4000,False,S04,S00,S04,S04,S04,0E-28,0.3315789473684210526315789474,0.3315789473684210526315789474,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,3000/4000/3000,False,S04,S00,S04,S04,S04,0E-28,0.3371345029239766081871345030,0.3371345029239766081871345030,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,3000/5000/2000,False,S04,S00,S04,S04,S04,0E-28,0.3426900584795321637426900585,0.3426900584795321637426900585,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,3000/6000/1000,False,S04,S00,S04,S04,S04,0E-28,0.3482456140350877192982456140,0.3482456140350877192982456140,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,3000/7000/0,False,S04,S00,S04,S04,S04,0E-28,0.3538011695906432748538011696,0.3538011695906432748538011696,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,4000/0/6000,False,S04,S00,S04,S04,S04,0E-28,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,4000/1000/5000,False,S04,S00,S04,S04,S04,0E-28,0.1476608187134502923976608187,0.1476608187134502923976608187,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,4000/2000/4000,False,S04,S00,S04,S04,S04,0E-28,0.1532163742690058479532163743,0.1532163742690058479532163743,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,4000/3000/3000,False,S04,S00,S04,S04,S04,0E-28,0.1587719298245614035087719299,0.1587719298245614035087719299,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,4000/4000/2000,False,S04,S00,S04,S04,S04,0E-28,0.1643274853801169590643274855,0.1643274853801169590643274855,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/0/6000,4000/5000/1000,True,S04,S00,S04,S04,S02,0.0172514619883040935672514620,0.1871345029239766081871345029,0.1698830409356725146198830409,0.0172514619883040935672514620,0E-28,0.0172514619883040935672514620,0E-28,0.1771929824561403508771929825,0.1599415204678362573099415205
4000/0/6000,4000/6000/0,True,S04,S00,S04,S04,S02,0.0561403508771929824561403509,0.2315789473684210526315789474,0.1754385964912280701754385965,0.0561403508771929824561403509,0E-28,0.0561403508771929824561403509,0E-28,0.1771929824561403508771929825,0.1210526315789473684210526316
4000/0/6000,5000/0/5000,True,S04,S00,S04,S04,S00,0.0307017543859649122807017544,0.1421052631578947368421052632,0.1114035087719298245614035088,0.0307017543859649122807017544,0E-28,0.0307017543859649122807017544,0E-28,0.1421052631578947368421052632,0.1114035087719298245614035088
4000/0/6000,5000/1000/4000,True,S04,S00,S04,S04,S00,0.0251461988304093567251461988,0.1421052631578947368421052632,0.1169590643274853801169590644,0.0251461988304093567251461988,0E-28,0.0251461988304093567251461988,0E-28,0.1421052631578947368421052632,0.1169590643274853801169590644
4000/0/6000,5000/2000/3000,True,S04,S00,S04,S04,S01,0.0239766081871345029239766082,0.1421052631578947368421052632,0.1181286549707602339181286550,0.0239766081871345029239766082,0E-28,0.0239766081871345029239766082,0E-28,0.1719298245614035087719298246,0.1479532163742690058479532164
4000/0/6000,5000/3000/2000,True,S04,S00,S04,S04,S02,0.0479532163742690058479532163,0.1421052631578947368421052632,0.0941520467836257309941520469,0.0479532163742690058479532163,0E-28,0.0479532163742690058479532163,0E-28,0.1771929824561403508771929825,0.1292397660818713450292397662
4000/0/6000,5000/4000/1000,True,S03,S00,S04,S04,S02,0.0824561403508771929824561404,0.1421052631578947368421052632,0.0596491228070175438596491228,0.0868421052631578947368421052,0.0043859649122807017543859648,0.0868421052631578947368421052,0.0043859649122807017543859648,0.1771929824561403508771929825,0.0947368421052631578947368421
4000/0/6000,5000/5000/0,True,S03,S00,S04,S04,S02,0.0824561403508771929824561404,0.1421052631578947368421052632,0.0596491228070175438596491228,0.1257309941520467836257309941,0.0432748538011695906432748537,0.1257309941520467836257309941,0.0432748538011695906432748537,0.1771929824561403508771929825,0.0947368421052631578947368421
4000/0/6000,6000/0/4000,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.2035087719298245614035087720,0.0614035087719298245614035088,0.1421052631578947368421052632,0E-28
4000/0/6000,6000/1000/3000,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.1979532163742690058479532164,0.0558479532163742690058479532,0.1421052631578947368421052632,0E-28
4000/0/6000,6000/2000/2000,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.1923976608187134502923976608,0.0502923976608187134502923976,0.1421052631578947368421052632,0E-28
4000/0/6000,6000/3000/1000,True,S03,S00,S00,S04,S01,0.1324561403508771929824561403,0.1421052631578947368421052632,0.0096491228070175438596491229,0.1421052631578947368421052632,0.0096491228070175438596491229,0.1976608187134502923976608187,0.0652046783625730994152046784,0.1719298245614035087719298246,0.0394736842105263157894736843
4000/0/6000,6000/4000/0,True,S03,S00,S01,S04,S01,0.1380116959064327485380116959,0.1421052631578947368421052632,0.0040935672514619883040935673,0.1719298245614035087719298246,0.0339181286549707602339181287,0.2198830409356725146198830410,0.0818713450292397660818713451,0.1719298245614035087719298246,0.0339181286549707602339181287
4000/0/6000,7000/0/3000,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.3763157894736842105263157895,0.2342105263157894736842105263,0.1421052631578947368421052632,0E-28
4000/0/6000,7000/1000/2000,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.3707602339181286549707602339,0.2286549707602339181286549707,0.1421052631578947368421052632,0E-28
4000/0/6000,7000/2000/1000,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.3652046783625730994152046784,0.2230994152046783625730994152,0.1421052631578947368421052632,0E-28
4000/0/6000,7000/3000/0,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.3596491228070175438596491228,0.2175438596491228070175438596,0.1421052631578947368421052632,0E-28
4000/0/6000,8000/0/2000,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.5491228070175438596491228070,0.4070175438596491228070175438,0.1421052631578947368421052632,0E-28
4000/0/6000,8000/1000/1000,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.5435672514619883040935672515,0.4014619883040935672514619883,0.1421052631578947368421052632,0E-28
4000/0/6000,8000/2000/0,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.5380116959064327485380116959,0.3959064327485380116959064327,0.1421052631578947368421052632,0E-28
4000/0/6000,9000/0/1000,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.7219298245614035087719298246,0.5798245614035087719298245614,0.1421052631578947368421052632,0E-28
4000/0/6000,9000/1000/0,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.7163742690058479532163742690,0.5742690058479532163742690058,0.1421052631578947368421052632,0E-28
4000/0/6000,10000/0/0,True,S00,S00,S00,S04,S00,0.1421052631578947368421052632,0.1421052631578947368421052632,0E-28,0.1421052631578947368421052632,0E-28,0.8947368421052631578947368421,0.7526315789473684210526315789,0.1421052631578947368421052632,0E-28
4000/1000/5000,0/0/10000,False,S04,S00,S04,S04,S04,0E-28,0.8333333333333333333333333333,0.8333333333333333333333333333,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,0/1000/9000,False,S04,S00,S04,S04,S04,0E-28,0.8388888888888888888888888889,0.8388888888888888888888888889,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,0/2000/8000,False,S04,S00,S04,S04,S04,0E-28,0.8444444444444444444444444444,0.8444444444444444444444444444,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,0/3000/7000,False,S04,S00,S04,S04,S04,0E-28,0.8500000000000000000000000000,0.8500000000000000000000000000,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,0/4000/6000,False,S04,S00,S04,S04,S04,0E-28,0.8555555555555555555555555556,0.8555555555555555555555555556,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,0/5000/5000,False,S04,S00,S04,S04,S04,0E-28,0.8611111111111111111111111110,0.8611111111111111111111111110,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,0/6000/4000,False,S04,S00,S04,S04,S04,0E-28,0.8666666666666666666666666666,0.8666666666666666666666666666,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,0/7000/3000,False,S04,S00,S04,S04,S04,0E-28,0.8722222222222222222222222222,0.8722222222222222222222222222,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,0/8000/2000,False,S04,S00,S04,S04,S04,0E-28,0.8777777777777777777777777778,0.8777777777777777777777777778,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,0/9000/1000,False,S04,S00,S04,S04,S04,0E-28,0.8833333333333333333333333333,0.8833333333333333333333333333,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,0/10000/0,False,S04,S00,S04,S04,S04,0E-28,0.8888888888888888888888888889,0.8888888888888888888888888889,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,1000/0/9000,False,S04,S00,S04,S04,S04,0E-28,0.6605263157894736842105263158,0.6605263157894736842105263158,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,1000/1000/8000,False,S04,S00,S04,S04,S04,0E-28,0.6660818713450292397660818713,0.6660818713450292397660818713,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,1000/2000/7000,False,S04,S00,S04,S04,S04,0E-28,0.6716374269005847953216374269,0.6716374269005847953216374269,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,1000/3000/6000,False,S04,S00,S04,S04,S04,0E-28,0.6771929824561403508771929825,0.6771929824561403508771929825,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,1000/4000/5000,False,S04,S00,S04,S04,S04,0E-28,0.6827485380116959064327485380,0.6827485380116959064327485380,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,1000/5000/4000,False,S04,S00,S04,S04,S04,0E-28,0.6883040935672514619883040935,0.6883040935672514619883040935,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,1000/6000/3000,False,S04,S00,S04,S04,S04,0E-28,0.6938596491228070175438596491,0.6938596491228070175438596491,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,1000/7000/2000,False,S04,S00,S04,S04,S04,0E-28,0.6994152046783625730994152047,0.6994152046783625730994152047,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,1000/8000/1000,False,S04,S00,S04,S04,S04,0E-28,0.7049707602339181286549707602,0.7049707602339181286549707602,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,1000/9000/0,False,S04,S00,S04,S04,S04,0E-28,0.7105263157894736842105263158,0.7105263157894736842105263158,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,2000/0/8000,False,S04,S00,S04,S04,S04,0E-28,0.4877192982456140350877192982,0.4877192982456140350877192982,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,2000/1000/7000,False,S04,S00,S04,S04,S04,0E-28,0.4932748538011695906432748538,0.4932748538011695906432748538,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,2000/2000/6000,False,S04,S00,S04,S04,S04,0E-28,0.4988304093567251461988304094,0.4988304093567251461988304094,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,2000/3000/5000,False,S04,S00,S04,S04,S04,0E-28,0.5043859649122807017543859649,0.5043859649122807017543859649,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,2000/4000/4000,False,S04,S00,S04,S04,S04,0E-28,0.5099415204678362573099415205,0.5099415204678362573099415205,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,2000/5000/3000,False,S04,S00,S04,S04,S04,0E-28,0.5154970760233918128654970760,0.5154970760233918128654970760,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,2000/6000/2000,False,S04,S00,S04,S04,S04,0E-28,0.5210526315789473684210526316,0.5210526315789473684210526316,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,2000/7000/1000,False,S04,S00,S04,S04,S04,0E-28,0.5266081871345029239766081871,0.5266081871345029239766081871,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,2000/8000/0,False,S04,S00,S04,S04,S04,0E-28,0.5321637426900584795321637427,0.5321637426900584795321637427,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,3000/0/7000,False,S04,S00,S04,S04,S04,0E-28,0.3149122807017543859649122807,0.3149122807017543859649122807,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,3000/1000/6000,False,S04,S00,S04,S04,S04,0E-28,0.3204678362573099415204678363,0.3204678362573099415204678363,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,3000/2000/5000,False,S04,S00,S04,S04,S04,0E-28,0.3260233918128654970760233918,0.3260233918128654970760233918,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,3000/3000/4000,False,S04,S00,S04,S04,S04,0E-28,0.3315789473684210526315789474,0.3315789473684210526315789474,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,3000/4000/3000,False,S04,S00,S04,S04,S04,0E-28,0.3371345029239766081871345030,0.3371345029239766081871345030,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,3000/5000/2000,False,S04,S00,S04,S04,S04,0E-28,0.3426900584795321637426900585,0.3426900584795321637426900585,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,3000/6000/1000,False,S04,S00,S04,S04,S04,0E-28,0.3482456140350877192982456140,0.3482456140350877192982456140,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,3000/7000/0,False,S04,S00,S04,S04,S04,0E-28,0.3538011695906432748538011696,0.3538011695906432748538011696,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,4000/0/6000,False,S04,S00,S04,S04,S04,0E-28,0.1476608187134502923976608187,0.1476608187134502923976608187,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,4000/1000/5000,False,S04,S00,S04,S04,S04,0E-28,0.1476608187134502923976608187,0.1476608187134502923976608187,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,4000/2000/4000,False,S04,S00,S04,S04,S04,0E-28,0.1532163742690058479532163743,0.1532163742690058479532163743,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,4000/3000/3000,False,S04,S00,S04,S04,S04,0E-28,0.1587719298245614035087719299,0.1587719298245614035087719299,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,4000/4000/2000,False,S04,S00,S04,S04,S04,0E-28,0.1643274853801169590643274855,0.1643274853801169590643274855,0E-28,0E-28,0E-28,0E-28,0E-28,0E-28
4000/1000/5000,4000/5000/1000,True,S04,S00,S04,S04,S02,0.0172514619883040935672514620,0.1871345029239766081871345029,0.1698830409356725146198830409,0.0172514619883040935672514620,0E-28,0.0172514619883040935672514620,0E-28,0.1383040935672514619883040936,0.1210526315789473684210526316
4000/1000/5000,4000/6000/0,True,S04,S00,S04,S04,S02,0.0561403508771929824561403509,0.2315789473684210526315789474,0.1754385964912280701754385965,0.0561403508771929824561403509,0E-28,0.0561403508771929824561403509,0E-28,0.1383040935672514619883040936,0.0821637426900584795321637427
4000/1000/5000,5000/0/5000,True,S04,S00,S04,S04,S00,0.0307017543859649122807017544,0.1476608187134502923976608187,0.1169590643274853801169590643,0.0307017543859649122807017544,0E-28,0.0307017543859649122807017544,0E-28,0.1476608187134502923976608187,0.1169590643274853801169590643
4000/1000/5000,5000/1000/4000,True,S04,S00,S04,S04,S00,0.0251461988304093567251461988,0.1476608187134502923976608187,0.1225146198830409356725146199,0.0251461988304093567251461988,0E-28,0.0251461988304093567251461988,0E-28,0.1476608187134502923976608187,0.1225146198830409356725146199
4000/1000/5000,5000/2000/3000,True,S04,S00,S04,S04,S01,0.0239766081871345029239766082,0.1476608187134502923976608187,0.1236842105263157894736842105,0.0239766081871345029239766082,0E-28,0.0239766081871345029239766082,0E-28,0.1497076023391812865497076024,0.1257309941520467836257309942
4000/1000/5000,5000/3000/2000,True,S04,S00,S04,S04,S02,0.0479532163742690058479532163,0.1476608187134502923976608187,0.0997076023391812865497076024,0.0479532163742690058479532163,0E-28,0.0479532163742690058479532163,0E-28,0.1383040935672514619883040936,0.0903508771929824561403508773
4000/1000/5000,5000/4000/1000,True,S03,S00,S04,S04,S02,0.0657894736842105263157894737,0.1476608187134502923976608187,0.0818713450292397660818713450,0.0868421052631578947368421052,0.0210526315789473684210526315,0.0868421052631578947368421052,0.0210526315789473684210526315,0.1383040935672514619883040936,0.0725146198830409356725146199
